Station,Location,Date,Conditions,Temperature,Pressure,Humidity
ADL|-34.92,138.62,48|2016-07-26|SUNNY|15.672864752574139|1441.8230146160101|41.712373116072115
ADL|-34.92,138.62,48|2016-07-27|SUNNY|13.713595504705083|1682.7435336036065|68.1770697543233
ADL|-34.92,138.62,48|2016-07-28|RAIN|13.209679462132819|1692.6566614016908|86.87088269036627
ADL|-34.92,138.62,48|2016-07-29|RAIN|9.585033565416648|934.634284792687|94.95688644626756
ADL|-34.92,138.62,48|2016-07-30|SUNNY|13.978961114827563|1468.4973094182828|66.10708427677304
ADL|-34.92,138.62,48|2016-07-31|SUNNY|10.213631302533106|801.4778205088094|54.5914065620497
ADL|-34.92,138.62,48|2016-08-01|SUNNY|12.252561848043486|902.0102303706549|48.09083191657085
ADL|-34.92,138.62,48|2016-08-02|SUNNY|11.012998847415293|809.0715572544602|68.59309353009935
ADL|-34.92,138.62,48|2016-08-03|SUNNY|11.95698523828232|958.6006200988797|61.84848490851595
ADL|-34.92,138.62,48|2016-08-04|SUNNY|9.623494524831344|549.7526676256371|42.07625734010707
MLB|-37.83,144.98,7|2016-07-26|SUNNY|7.324995360470901|543.5561573810809|50.493462550669946
MLB|-37.83,144.98,7|2016-07-27|RAIN|7.451091792218016|1171.6349320821937|94.04113169468282
MLB|-37.83,144.98,7|2016-07-28|RAIN|5.4224493579515345|1047.0141988212679|115.53429568034383
MLB|-37.83,144.98,7|2016-07-29|RAIN|6.911466170672924|1124.6939362506441|90.45197516293048
MLB|-37.83,144.98,7|2016-07-30|SUNNY|11.965275896972912|1191.9476520417534|49.94085495471802
MLB|-37.83,144.98,7|2016-07-31|SUNNY|8.269492525746147|673.3870456862517|56.54024191228107
MLB|-37.83,144.98,7|2016-08-01|RAIN|2.0860662877205303|439.8661665471626|101.72335219149474
MLB|-37.83,144.98,7|2016-08-02|RAIN|2.675333962615751|765.0901066420436|94.89186627421091
MLB|-37.83,144.98,7|2016-08-03|RAIN|5.317674942651317|1394.6435175818244|108.61430839358371
MLB|-37.83,144.98,7|2016-08-04|SUNNY|9.701669730677164|1311.5178188116738|69.50097439882
SYD|-33.86,151.21,39|2016-07-26|SUNNY|12.352985196816894|530.2705508073349|68.65349453043277
SYD|-33.86,151.21,39|2016-07-27|RAIN|10.047881474912796|607.6316797808231|78.11914128161501
SYD|-33.86,151.21,39|2016-07-28|SUNNY|10.020641741416647|834.0463059140036|36.80439843573244
SYD|-33.86,151.21,39|2016-07-29|SUNNY|9.47744093685466|490.3706961417136|32.36189738258619
SYD|-33.86,151.21,39|2016-07-30|SUNNY|10.202307922855173|494.33139347165877|33.5788338760229
SYD|-33.86,151.21,39|2016-07-31|SUNNY|12.595590841969983|364.04974729874255|49.17661746755194
SYD|-33.86,151.21,39|2016-08-01|RAIN|12.735649299278103|555.5558961210825|75.71289727791361
SYD|-33.86,151.21,39|2016-08-02|SUNNY|15.703372422589313|1000.6097720690836|40.20786893140708
SYD|-33.86,151.21,39|2016-08-03|RAIN|12.062198669329783|587.8763057467316|78.43363994787302
SYD|-33.86,151.21,39|2016-08-04|RAIN|9.691882654652877|873.3077159447105|76.77645126715205
